reportDate,ticker,holdingTicker,marketValue,industryName1
2017-09-30,001397,601668,9057280.0,建筑装饰
2017-09-30,001397,000725,7627400.0,电子
2017-09-30,001397,601006,6609750.0,交通运输
2017-09-30,001397,601800,4727728.0,建筑装饰
2017-09-30,001397,601186,4434394.7,建筑装饰
2017-09-30,001397,601225,4076160.0,采掘
2017-09-30,001397,601179,3586641.24,电气设备
2017-09-30,001397,600325,3210662.0,房地产
2017-09-30,001397,300136,3087000.0,电子
2017-09-30,001397,600415,3027821.0,商业贸易
2017-09-30,001398,002507,78811000.0,食品饮料
2017-09-30,001398,600872,77979000.0,食品饮料
2017-09-30,001398,002271,59783500.0,建筑材料
2017-09-30,001398,300038,59729732.56,通信
2017-09-30,001398,600056,58706054.64,医药生物
2017-09-30,001398,600703,54379000.0,电子
2017-09-30,001398,601933,43945000.0,商业贸易
2017-09-30,001398,601717,42625000.0,机械设备
2017-09-30,001398,002583,41475000.0,通信
2017-09-30,001398,600036,28105000.0,银行
2017-09-30,001399,600887,10450000.0,食品饮料
2017-09-30,001399,600519,7764600.0,食品饮料
2017-09-30,001399,000488,6471300.0,轻工制造
2017-09-30,001399,000786,5725989.0,建筑材料
2017-09-30,001399,600066,5311140.0,汽车
2017-09-30,001399,601006,5066250.0,交通运输
2017-09-30,001399,000651,4847410.0,家用电器
2017-09-30,001399,000858,4633952.0,食品饮料
2017-09-30,001399,002202,4487285.4,电气设备
2017-09-30,001399,002508,3947544.25,家用电器
2017-09-30,001400,600887,10450000.0,食品饮料
2017-09-30,001400,600519,7764600.0,食品饮料
2017-09-30,001400,000488,6471300.0,轻工制造
2017-09-30,001400,000786,5725989.0,建筑材料
2017-09-30,001400,600066,5311140.0,汽车
2017-09-30,001400,601006,5066250.0,交通运输
2017-09-30,001400,000651,4847410.0,家用电器
2017-09-30,001400,000858,4633952.0,食品饮料
2017-09-30,001400,002202,4487285.4,电气设备
2017-09-30,001400,002508,3947544.25,家用电器
2017-09-30,001402,601318,6775416.0,非银金融
2017-09-30,001402,600519,3453694.08,食品饮料
2017-09-30,001402,601939,3227807.0,银行
2017-09-30,001402,601288,3224462.0,银行
2017-09-30,001402,601398,3183000.0,银行
2017-09-30,001402,601166,2970422.0,银行
2017-09-30,001402,600837,2570242.0,非银金融
2017-09-30,001402,601328,2411712.0,银行
2017-09-30,001402,600887,2403500.0,食品饮料
2017-09-30,001402,601211,2119740.0,非银金融
2017-09-30,001403,603799,91463322.69,有色金属
2017-09-30,001403,002460,87300000.0,有色金属
2017-09-30,001403,603993,78400000.0,有色金属
2017-09-30,001403,002466,70277488.38,有色金属
2017-09-30,001403,601318,68252432.0,非银金融
2017-09-30,001403,601398,67208562.0,银行
2017-09-30,001403,000001,66659177.86,银行
2017-09-30,001403,601939,62401838.46,银行
2017-09-30,001403,601288,57300000.0,银行
2017-09-30,001403,600884,48240000.0,电子
2017-09-30,001404,600887,93272355.0,食品饮料
2017-09-30,001404,300115,84620791.7,电子
2017-09-30,001404,000661,78451483.25,医药生物
2017-09-30,001404,000063,68864144.6,通信
2017-09-30,001404,000002,68305518.75,房地产
2017-09-30,001404,002035,62941212.95,家用电器
2017-09-30,001404,000568,61370651.1,食品饮料
2017-09-30,001404,002450,59512417.86,化工
2017-09-30,001404,600176,58874076.84,化工
2017-09-30,001404,601318,53085682.24,非银金融
2017-09-30,001405,000001,8888000.0,银行
2017-09-30,001405,600887,8522305.0,食品饮料
2017-09-30,001405,600426,6640400.0,化工
2017-09-30,001405,000333,6628500.0,家用电器
2017-09-30,001405,600066,6150000.0,汽车
2017-09-30,001405,601318,5957600.0,非银金融
2017-09-30,001405,300408,5559799.0,电子
2017-09-30,001405,002311,5539079.12,农林牧渔
2017-09-30,001405,600036,4598744.5,银行
2017-09-30,001405,002470,4025000.0,化工
2017-09-30,001406,000001,8888000.0,银行
2017-09-30,001406,600887,8522305.0,食品饮料
2017-09-30,001406,600426,6640400.0,化工
2017-09-30,001406,000333,6628500.0,家用电器
2017-09-30,001406,600066,6150000.0,汽车
2017-09-30,001406,601318,5957600.0,非银金融
2017-09-30,001406,300408,5559799.0,电子
2017-09-30,001406,002311,5539079.12,农林牧渔
2017-09-30,001406,600036,4598744.5,银行
2017-09-30,001406,002470,4025000.0,化工
2017-09-30,001407,600741,5274445.0,汽车
2017-09-30,001407,000568,4681208.4,食品饮料
2017-09-30,001407,600674,3895170.0,公用事业
2017-09-30,001407,601211,3041178.0,非银金融
2017-09-30,001407,000001,2136453.0,银行
2017-09-30,001407,600585,2037552.0,建筑材料
2017-09-30,001407,600048,1591200.0,房地产
2017-09-30,001408,601398,63000000.0,银行
2017-09-30,001408,300232,62637836.88,电子
2017-09-30,001408,000858,62326768.96,食品饮料
2017-09-30,001408,002444,59817295.8,机械设备
2017-09-30,001408,002475,51983039.2,电子
2017-09-30,001408,002310,36772752.5,建筑装饰
2017-09-30,001408,601211,34824300.0,非银金融
2017-09-30,001408,000063,31130566.0,通信
2017-09-30,001408,601288,30941935.06,银行
2017-09-30,001408,600309,30348000.0,化工
2017-09-30,001409,600179,449888760.8,交通运输
2017-09-30,001409,002027,388460509.35,传媒
2017-09-30,001409,300089,316690242.69,轻工制造
2017-09-30,001409,300450,268578277.0,机械设备
2017-09-30,001409,002426,249592694.4,机械设备
2017-09-30,001409,600309,202314857.7,化工
2017-09-30,001409,603799,201233268.24,有色金属
2017-09-30,001409,002460,176658184.8,有色金属
2017-09-30,001409,300180,158823458.5,化工
2017-09-30,001409,601888,143199410.39,休闲服务
2017-09-30,001410,603328,26894965.97,电子
2017-09-30,001410,000823,26645839.5,电子
2017-09-30,001410,300207,21341551.98,电子
2017-09-30,001410,603186,15915515.0,电子
2017-09-30,001410,600183,15395919.0,电子
2017-09-30,001410,601137,14534809.77,有色金属
2017-09-30,001410,603111,12566007.44,机械设备
2017-09-30,001410,300476,11261510.7,电子
2017-09-30,001410,300050,11255396.7,通信
2017-09-30,001410,600563,10368568.6,电子
2017-09-30,001411,600729,5577203.0,商业贸易
2017-09-30,001411,000776,4185090.0,非银金融
2017-09-30,001411,601601,4165704.0,非银金融
2017-09-30,001411,601288,4075176.0,银行
2017-09-30,001411,000498,4004550.0,建筑装饰
2017-09-30,001411,002027,3806940.0,传媒
2017-09-30,001411,603899,3606919.26,轻工制造
2017-09-30,001411,600030,3388797.0,非银金融
2017-09-30,001411,000671,3315200.0,房地产
2017-09-30,001411,600502,3203712.0,建筑装饰
2017-09-30,001412,600519,13199820.0,食品饮料
2017-09-30,001412,000333,6628500.0,家用电器
2017-09-30,001412,002415,6400000.0,电子
2017-09-30,001412,601398,5400000.0,银行
2017-09-30,001412,600309,5058000.0,化工
2017-09-30,001412,600066,4920000.0,汽车
2017-09-30,001412,601933,4794000.0,商业贸易
2017-09-30,001412,000423,4545100.0,医药生物
2017-09-30,001412,600900,4521000.0,公用事业
2017-09-30,001412,601006,4375000.0,交通运输
2017-09-30,001413,300625,4704346.26,电子
2017-09-30,001413,000725,473880.0,电子
2017-09-30,001413,002067,453948.0,轻工制造
2017-09-30,001413,600690,452700.0,家用电器
2017-09-30,001413,000078,449665.0,医药生物
2017-09-30,001413,002078,449000.0,轻工制造
2017-09-30,001413,601636,446688.0,建筑材料
2017-09-30,001413,000488,445147.0,轻工制造
2017-09-30,001413,600104,443793.0,汽车
2017-09-30,001413,000501,439825.0,商业贸易
2017-09-30,001414,300625,4704346.26,电子
2017-09-30,001414,000725,473880.0,电子
2017-09-30,001414,002067,453948.0,轻工制造
2017-09-30,001414,600690,452700.0,家用电器
2017-09-30,001414,000078,449665.0,医药生物
2017-09-30,001414,002078,449000.0,轻工制造
2017-09-30,001414,601636,446688.0,建筑材料
2017-09-30,001414,000488,445147.0,轻工制造
2017-09-30,001414,600104,443793.0,汽车
2017-09-30,001414,000501,439825.0,商业贸易
2017-09-30,001416,600699,288953980.76,汽车
2017-09-30,001416,300367,202041280.08,计算机
2017-09-30,001416,300136,189536760.0,电子
2017-09-30,001416,300014,167296290.24,电子
2017-09-30,001416,000651,165439071.3,家用电器
2017-09-30,001416,600460,161910128.0,电子
2017-09-30,001416,300274,151367926.05,电气设备
2017-09-30,001416,300182,143433145.44,计算机
2017-09-30,001416,300170,131534334.0,计算机
2017-09-30,001416,002008,128074607.6,电子
2017-09-30,001417,600867,1283295407.0,医药生物
2017-09-30,001417,300003,1199144020.06,医药生物
2017-09-30,001417,300015,698906879.8,医药生物
2017-09-30,001417,600436,423882689.82,医药生物
2017-09-30,001417,603939,359360739.66,医药生物
2017-09-30,001417,002044,316715415.66,医药生物
2017-09-30,001417,000028,313312709.03,医药生物
2017-09-30,001417,000538,290245351.3,医药生物
2017-09-30,001417,000513,263641014.0,医药生物
2017-09-30,001417,002773,253138374.18,医药生物
2017-09-30,001418,601398,17400000.0,银行
2017-09-30,001418,600030,16371000.0,非银金融
2017-09-30,001418,600028,11800000.0,化工
2017-09-30,001418,601628,11096221.92,非银金融
2017-09-30,001418,601857,5593000.0,采掘
2017-09-30,001418,000783,1144450.0,非银金融
2017-09-30,001418,603882,115299.99,医药生物
2017-09-30,001418,603106,84025.76,计算机
2017-09-30,001418,603648,79324.72,交通运输
2017-09-30,001418,300678,77423.35,计算机
2017-09-30,001419,000776,18980000.0,非银金融
2017-09-30,001419,000538,18140000.0,医药生物
2017-09-30,001419,000333,17676000.0,家用电器
2017-09-30,001419,601398,15103356.0,银行
2017-09-30,001419,601939,11500500.0,银行
2017-09-30,001419,601288,11460000.0,银行
2017-09-30,001419,601328,10048800.0,银行
2017-09-30,001419,601601,6725802.39,非银金融
2017-09-30,001419,000001,5555000.0,银行
2017-09-30,001419,600030,5124123.0,非银金融
2017-09-30,001420,600030,43932488.0,非银金融
2017-09-30,001420,600837,39594142.0,非银金融
2017-09-30,001420,601601,35262388.92,非银金融
2017-09-30,001420,000725,33275000.0,电子
2017-09-30,001420,601818,20354085.0,银行
2017-09-30,001420,600028,19072930.0,化工
2017-09-30,001420,600019,18522502.92,钢铁
2017-09-30,001420,601006,16495500.0,交通运输
2017-09-30,001420,600015,16329012.3,银行
2017-09-30,001420,600703,15955030.0,电子
2017-09-30,001421,600298,29928808.0,农林牧渔
2017-09-30,001421,002402,12971430.0,电子
2017-09-30,001421,600036,12775000.0,银行
2017-09-30,001421,002171,10731093.24,有色金属
2017-09-30,001421,300129,10307696.64,电气设备
2017-09-30,001421,002087,10081775.0,纺织服装
2017-09-30,001421,600522,8413237.5,通信
2017-09-30,001421,600105,7871040.0,通信
2017-09-30,001421,002179,7767360.0,电子
2017-09-30,001421,002491,7750092.0,通信
2017-09-30,001422,600674,8933409.9,公用事业
2017-09-30,001422,600741,8776460.0,汽车
2017-09-30,001422,601211,6255396.0,非银金融
2017-09-30,001422,600036,5795966.4,银行
2017-09-30,001422,601169,5752406.0,银行
2017-09-30,001422,600048,5198564.8,房地产
2017-09-30,001422,600068,5154708.0,建筑装饰
2017-09-30,001422,600519,5124636.0,食品饮料
2017-09-30,001422,600028,4474554.1,化工
2017-09-30,001422,601988,4319820.0,银行
2017-09-30,001423,600674,8933409.9,公用事业
2017-09-30,001423,600741,8776460.0,汽车
2017-09-30,001423,601211,6255396.0,非银金融
2017-09-30,001423,600036,5795966.4,银行
2017-09-30,001423,601169,5752406.0,银行
2017-09-30,001423,600048,5198564.8,房地产
2017-09-30,001423,600068,5154708.0,建筑装饰
2017-09-30,001423,600519,5124636.0,食品饮料
2017-09-30,001423,600028,4474554.1,化工
2017-09-30,001423,601988,4319820.0,银行
2017-09-30,001424,600104,53436300.0,汽车
2017-09-30,001424,000651,37900000.0,家用电器
2017-09-30,001424,002142,30769895.4,银行
2017-09-30,001424,000550,20815505.54,汽车
2017-09-30,001424,603288,17188353.0,食品饮料
2017-09-30,001424,600741,17111030.2,汽车
2017-09-30,001424,601939,13798509.0,银行
2017-09-30,001424,601601,10000644.0,非银金融
2017-09-30,001424,601628,9709000.0,非银金融
2017-09-30,001424,002310,7353500.0,建筑装饰
2017-09-30,001425,600104,53436300.0,汽车
2017-09-30,001425,000651,37900000.0,家用电器
2017-09-30,001425,002142,30769895.4,银行
2017-09-30,001425,000550,20815505.54,汽车
2017-09-30,001425,603288,17188353.0,食品饮料
2017-09-30,001425,600741,17111030.2,汽车
2017-09-30,001425,601939,13798509.0,银行
2017-09-30,001425,601601,10000644.0,非银金融
2017-09-30,001425,601628,9709000.0,非银金融
2017-09-30,001425,002310,7353500.0,建筑装饰
2017-09-30,001426,600030,43932488.0,非银金融
2017-09-30,001426,600837,39594142.0,非银金融
2017-09-30,001426,601601,35262388.92,非银金融
2017-09-30,001426,000725,33275000.0,电子
2017-09-30,001426,601818,20354085.0,银行
2017-09-30,001426,600028,19072930.0,化工
2017-09-30,001426,600019,18522502.92,钢铁
2017-09-30,001426,601006,16495500.0,交通运输
2017-09-30,001426,600015,16329012.3,银行
2017-09-30,001426,600703,15955030.0,电子
2017-09-30,001427,000776,28849600.0,非银金融
2017-09-30,001427,002024,16946160.0,商业贸易
2017-09-30,001427,000501,10948594.75,商业贸易
2017-09-30,001427,600138,9812797.0,休闲服务
2017-09-30,001427,601390,8736500.0,建筑装饰
2017-09-30,001427,601186,8302000.0,建筑装饰
2017-09-30,001427,600276,8094864.96,医药生物
2017-09-30,001427,000402,8045400.0,房地产
2017-09-30,001427,601006,6685000.0,交通运输
2017-09-30,001427,601333,6578000.0,交通运输
2017-09-30,001428,601601,2954400.0,非银金融
2017-09-30,001428,601328,2528000.0,银行
2017-09-30,001428,601166,2420600.0,银行
2017-09-30,001428,002078,2399440.0,轻工制造
2017-09-30,001428,600872,2363000.0,食品饮料
2017-09-30,001428,601688,2262000.0,非银金融
2017-09-30,001428,000651,2065550.0,家用电器
2017-09-30,001428,002051,1997000.0,建筑装饰
2017-09-30,001428,300336,1773600.0,传媒
2017-09-30,001428,601009,1759658.6,银行
2017-09-30,001429,300115,1389714.0,电子
2017-09-30,001429,600585,357071.0,建筑材料
2017-09-30,001429,600138,349309.0,休闲服务
2017-09-30,001429,600373,331800.0,传媒
2017-09-30,001429,000069,307192.0,房地产
2017-09-30,001430,600703,11569398.36,电子
2017-09-30,001430,002456,10593559.08,电子
2017-09-30,001430,002366,7085000.0,机械设备
2017-09-30,001430,601939,6970000.0,银行
2017-09-30,001430,600030,6366500.0,非银金融
2017-09-30,001430,601398,6000000.0,银行
2017-09-30,001430,002008,5668000.0,电子
2017-09-30,001430,600963,5334000.0,轻工制造
2017-09-30,001430,600066,4920000.0,汽车
2017-09-30,001430,000418,4548000.0,家用电器
2017-09-30,001431,000001,28298658.74,银行
2017-09-30,001431,601398,27889992.0,银行
2017-09-30,001431,002142,25599767.76,银行
2017-09-30,001431,601318,23003322.64,非银金融
2017-09-30,001431,601988,20500452.56,银行
2017-09-30,001431,000166,18046963.22,非银金融
2017-09-30,001431,002859,628770.45,电子
2017-09-30,001431,002892,504900.0,电气设备
2017-09-30,001431,002860,351040.2,家用电器
2017-09-30,001431,603882,115299.99,医药生物
2017-09-30,001433,002008,17614400.0,电子
2017-09-30,001433,601012,16199659.0,电气设备
2017-09-30,001433,002415,16130400.0,电子
2017-09-30,001433,000651,13081222.9,家用电器
2017-09-30,001433,600104,12275254.0,汽车
2017-09-30,001433,600089,10053403.9,电气设备
2017-09-30,001433,000860,9061989.0,食品饮料
2017-09-30,001433,600660,7950483.94,汽车
2017-09-30,001433,600332,7397460.0,医药生物
2017-09-30,001433,601318,7300768.0,非银金融
2017-09-30,001437,601988,10979800.0,银行
2017-09-30,001437,000932,10740000.0,钢铁
2017-09-30,001437,002236,9647256.0,电子
2017-09-30,001437,600519,9006936.0,食品饮料
2017-09-30,001437,600782,8820000.0,钢铁
2017-09-30,001437,000807,8322000.0,有色金属
2017-09-30,001437,002668,8008000.0,家用电器
2017-09-30,001437,603993,7840000.0,有色金属
2017-09-30,001437,000933,6822750.42,有色金属
2017-09-30,001437,000568,6726717.72,食品饮料
2017-09-30,001438,601988,10979800.0,银行
2017-09-30,001438,000932,10740000.0,钢铁
2017-09-30,001438,002236,9647256.0,电子
2017-09-30,001438,600519,9006936.0,食品饮料
2017-09-30,001438,600782,8820000.0,钢铁
2017-09-30,001438,000807,8322000.0,有色金属
2017-09-30,001438,002668,8008000.0,家用电器
2017-09-30,001438,603993,7840000.0,有色金属
2017-09-30,001438,000933,6822750.42,有色金属
2017-09-30,001438,000568,6726717.72,食品饮料
2017-09-30,001443,002008,29406499.6,电子
2017-09-30,001443,000651,25241400.0,家用电器
2017-09-30,001443,601012,24752265.58,电气设备
2017-09-30,001443,002456,21735472.98,电子
2017-09-30,001443,601021,16634170.8,交通运输
2017-09-30,001443,002572,10546351.2,轻工制造
2017-09-30,001443,600745,7330554.0,电子
2017-09-30,001443,600009,5966430.12,交通运输
2017-09-30,001443,601717,3874426.5,机械设备
2017-09-30,001443,601799,3373491.0,汽车
2017-09-30,001444,002008,29406499.6,电子
2017-09-30,001444,000651,25241400.0,家用电器
2017-09-30,001444,601012,24752265.58,电气设备
2017-09-30,001444,002456,21735472.98,电子
2017-09-30,001444,601021,16634170.8,交通运输
2017-09-30,001444,002572,10546351.2,轻工制造
2017-09-30,001444,600745,7330554.0,电子
2017-09-30,001444,600009,5966430.12,交通运输
2017-09-30,001444,601717,3874426.5,机械设备
2017-09-30,001444,601799,3373491.0,汽车
2017-09-30,001445,300285,38770406.22,化工
2017-09-30,001445,002366,29935542.0,机械设备
2017-09-30,001445,300408,18914628.0,电子
2017-09-30,001445,600693,15263603.94,商业贸易
2017-09-30,001445,002511,13578694.0,轻工制造
2017-09-30,001445,000932,13425000.0,钢铁
2017-09-30,001445,600507,10648341.0,钢铁
2017-09-30,001445,600116,10280241.6,公用事业
2017-09-30,001445,300121,9557420.0,化工
2017-09-30,001445,300089,9496960.0,轻工制造
2017-09-30,001446,000776,28849600.0,非银金融
2017-09-30,001446,002024,16946160.0,商业贸易
2017-09-30,001446,000501,10948594.75,商业贸易
2017-09-30,001446,600138,9812797.0,休闲服务
2017-09-30,001446,601390,8736500.0,建筑装饰
2017-09-30,001446,601186,8302000.0,建筑装饰
2017-09-30,001446,600276,8094864.96,医药生物
2017-09-30,001446,000402,8045400.0,房地产
2017-09-30,001446,601006,6685000.0,交通运输
2017-09-30,001446,601333,6578000.0,交通运输
2017-09-30,001447,600036,25550000.0,银行
2017-09-30,001447,601318,16248000.0,非银金融
2017-09-30,001447,600019,14779881.76,钢铁
2017-09-30,001447,600068,5190000.0,建筑装饰
2017-09-30,001447,600660,5098000.0,汽车
2017-09-30,001447,603367,55658.85,医药生物
2017-09-30,001447,603378,33357.72,化工
2017-09-30,001447,603103,31224.45,传媒
2017-09-30,001447,601086,26385.45,商业贸易
2017-09-30,001447,603363,22846.34,农林牧渔
2017-09-30,001448,300142,51412248.2,医药生物
2017-09-30,001448,002850,24172671.6,电子
2017-09-30,001448,300408,21869509.94,电子
2017-09-30,001448,603305,19427392.5,汽车
2017-09-30,001448,002709,16929806.45,化工
2017-09-30,001448,600525,15410560.0,电气设备
2017-09-30,001448,002202,12213986.26,电气设备
2017-09-30,001448,600527,10872945.0,化工
2017-09-30,001448,600356,9874835.64,轻工制造
2017-09-30,001448,300054,9167471.5,化工
2017-09-30,001449,000725,110000000.0,电子
2017-09-30,001449,603377,107282634.0,汽车
2017-09-30,001449,600682,106012500.0,商业贸易
2017-09-30,001449,600499,92080794.19,机械设备
2017-09-30,001449,600266,66950019.09,房地产
2017-09-30,001449,000631,64150116.0,房地产
2017-09-30,001449,300473,47961444.3,汽车
2017-09-30,001449,002462,45046975.05,医药生物
2017-09-30,001449,000488,44269575.0,轻工制造
2017-09-30,001449,600050,37100000.0,通信
2017-09-30,001450,600967,1986588.24,国防军工
2017-09-30,001450,000066,245118.09,计算机
2017-09-30,001450,603866,74840.0,食品饮料
2017-09-30,001450,000811,61649.7,机械设备
2017-09-30,001450,601611,59600.0,建筑装饰
2017-09-30,001450,601618,51200.0,建筑装饰
2017-09-30,001450,601991,49720.0,公用事业
2017-09-30,001450,002179,48360.0,电子
2017-09-30,001450,300073,43576.8,化工
2017-09-30,001450,002421,42960.0,计算机
2017-09-30,001451,600967,1986588.24,国防军工
2017-09-30,001451,000066,245118.09,计算机
2017-09-30,001451,603866,74840.0,食品饮料
2017-09-30,001451,000811,61649.7,机械设备
2017-09-30,001451,601611,59600.0,建筑装饰
2017-09-30,001451,601618,51200.0,建筑装饰
2017-09-30,001451,601991,49720.0,公用事业
2017-09-30,001451,002179,48360.0,电子
2017-09-30,001451,300073,43576.8,化工
2017-09-30,001451,002421,42960.0,计算机
2017-09-30,001453,601328,8848000.0,银行
2017-09-30,001453,300207,8177400.0,电子
2017-09-30,001453,000921,7526397.5,家用电器
2017-09-30,001453,000581,6100000.0,汽车
2017-09-30,001453,600048,5720000.0,房地产
2017-09-30,001453,600201,5350400.0,农林牧渔
2017-09-30,001453,601998,4725000.0,银行
2017-09-30,001453,601098,4428300.0,传媒
2017-09-30,001453,000783,4383000.0,非银金融
2017-09-30,001453,001979,4204400.0,房地产
2017-09-30,001454,601328,8848000.0,银行
2017-09-30,001454,300207,8177400.0,电子
2017-09-30,001454,000921,7526397.5,家用电器
2017-09-30,001454,000581,6100000.0,汽车
2017-09-30,001454,600048,5720000.0,房地产
2017-09-30,001454,600201,5350400.0,农林牧渔
2017-09-30,001454,601998,4725000.0,银行
2017-09-30,001454,601098,4428300.0,传媒
2017-09-30,001454,000783,4383000.0,非银金融
2017-09-30,001454,001979,4204400.0,房地产
2017-09-30,001455,300156,12525.0,公用事业
2017-09-30,001455,601717,10850.0,机械设备
2017-09-30,001455,300291,10758.0,传媒
2017-09-30,001455,000592,7384.0,农林牧渔
2017-09-30,001455,000031,7335.0,房地产
2017-09-30,001455,000099,6900.0,交通运输
2017-09-30,001455,000806,5815.0,电气设备
2017-09-30,001455,300376,5388.0,电气设备
2017-09-30,001455,000766,4437.0,医药生物
2017-09-30,001455,002373,4230.0,计算机
2017-09-30,001456,600703,5090800.0,电子
2017-09-30,001456,300232,3933800.0,电子
2017-09-30,001456,600104,3019000.0,汽车
2017-09-30,001456,600566,2395900.0,医药生物
2017-09-30,001456,603816,2353050.0,轻工制造
2017-09-30,001456,600056,2323700.0,医药生物
2017-09-30,001456,603877,2247200.0,纺织服装
2017-09-30,001456,000932,2158740.0,钢铁
2017-09-30,001456,002637,1896000.0,化工
2017-09-30,001456,002078,1800000.0,轻工制造
2017-09-30,001457,603355,54886878.0,家用电器
2017-09-30,001457,000925,52612535.25,机械设备
2017-09-30,001457,300471,49177695.88,机械设备
2017-09-30,001457,300482,44588505.52,医药生物
2017-09-30,001457,601600,33308000.0,有色金属
2017-09-30,001457,000933,32087277.0,有色金属
2017-09-30,001457,000503,29757097.35,医药生物
2017-09-30,001457,600519,27985688.96,食品饮料
2017-09-30,001457,600338,25770641.0,有色金属
2017-09-30,001457,000807,23995100.0,有色金属
2017-09-30,001458,600887,2186250.0,食品饮料
2017-09-30,001458,600519,1552920.0,食品饮料
2017-09-30,001458,000858,1460640.0,食品饮料
2017-09-30,001458,300498,935685.0,农林牧渔
2017-09-30,001458,002304,913500.0,食品饮料
2017-09-30,001458,000568,504900.0,食品饮料
2017-09-30,001458,601933,419475.0,商业贸易
2017-09-30,001458,000895,336150.0,食品饮料
2017-09-30,001458,000998,273000.0,农林牧渔
2017-09-30,001458,603589,219960.0,食品饮料
2017-09-30,001459,000506,78750.0,房地产
2017-09-30,001459,000592,69000.0,农林牧渔
2017-09-30,001459,002263,59040.0,化工
2017-09-30,001459,002012,58850.0,轻工制造
2017-09-30,001459,002669,52704.0,化工
2017-09-30,001459,002756,50760.0,钢铁
2017-09-30,001459,600019,48774.0,钢铁
2017-09-30,001459,002256,47412.0,化工
2017-09-30,001459,002450,42335.16,化工
2017-09-30,001459,600309,42150.0,化工
2017-09-30,001460,600028,139240.0,化工
2017-09-30,001460,601857,137428.0,采掘
2017-09-30,001460,601088,134016.0,采掘
2017-09-30,001460,601225,91520.0,采掘
2017-09-30,001460,600157,63360.0,采掘
2017-09-30,001460,000983,57736.0,采掘
2017-09-30,001460,600688,47956.0,化工
2017-09-30,001460,600256,47240.41,化工
2017-09-30,001460,600583,46816.0,采掘
2017-09-30,001460,601699,45100.0,采掘
2017-09-30,001463,002594,88790000.0,汽车
2017-09-30,001463,300012,80640000.0,综合
2017-09-30,001463,300156,75149974.95,公用事业
2017-09-30,001463,600588,70980000.0,计算机
2017-09-30,001463,601933,63920000.0,商业贸易
2017-09-30,001463,000001,55549288.96,银行
2017-09-30,001463,600031,45900000.0,机械设备
2017-09-30,001463,601021,43432264.98,交通运输
2017-09-30,001463,002250,42536200.82,化工
2017-09-30,001463,600309,42150000.0,化工
2017-09-30,001464,600308,39669972.55,轻工制造
2017-09-30,001464,002078,34391640.0,轻工制造
2017-09-30,001464,600048,30368000.0,房地产
2017-09-30,001464,600606,22560000.0,房地产
2017-09-30,001464,002714,12288297.23,农林牧渔
2017-09-30,001464,002146,9177600.0,房地产
2017-09-30,001464,000069,7353000.0,房地产
2017-09-30,001464,000732,5232725.04,房地产
2017-09-30,001464,600325,4601585.82,房地产
2017-09-30,001464,600383,4129200.0,房地产
2017-09-30,001466,600050,1000216.0,通信
2017-09-30,001466,601989,877473.0,国防军工
2017-09-30,001466,601088,649140.0,采掘
2017-09-30,001466,600795,510948.0,公用事业
2017-09-30,001466,002859,406459.35,电子
2017-09-30,001466,002860,249614.4,家用电器
2017-09-30,001466,600100,62220.0,计算机
2017-09-30,001467,600050,1000216.0,通信
2017-09-30,001467,601989,877473.0,国防军工
2017-09-30,001467,601088,649140.0,采掘
2017-09-30,001467,600795,510948.0,公用事业
2017-09-30,001467,002859,406459.35,电子
2017-09-30,001467,002860,249614.4,家用电器
2017-09-30,001467,600100,62220.0,计算机
2017-09-30,001468,002138,61539102.88,电子
2017-09-30,001468,000606,60992429.13,计算机
2017-09-30,001468,002456,60110986.78,电子
2017-09-30,001468,002572,55505520.0,轻工制造
2017-09-30,001468,002517,32049425.48,传媒
2017-09-30,001468,601633,31367210.0,汽车
2017-09-30,001468,300463,30620928.0,医药生物
2017-09-30,001468,002624,29884753.08,传媒
2017-09-30,001468,600258,19747855.2,休闲服务
2017-09-30,001468,002530,18027875.0,机械设备
2017-09-30,001469,601318,514520.0,非银金融
2017-09-30,001469,600016,301552.0,银行
2017-09-30,001469,600036,255500.0,银行
2017-09-30,001469,601166,216125.0,银行
2017-09-30,001469,000002,170677.5,房地产
2017-09-30,001469,601328,170640.0,银行
2017-09-30,001469,600030,145520.0,非银金融
2017-09-30,001469,601288,144778.0,银行
2017-09-30,001469,600000,141570.0,银行
2017-09-30,001469,601398,129000.0,银行
2017-09-30,001470,600276,5765266.0,医药生物
2017-09-30,001470,601888,5025813.82,休闲服务
2017-09-30,001470,600809,4965510.0,食品饮料
2017-09-30,001470,600887,4952750.0,食品饮料
2017-09-30,001470,600801,4658004.0,建筑材料
2017-09-30,001470,600808,4011660.0,钢铁
2017-09-30,001470,600036,4011350.0,银行
2017-09-30,001470,000983,3633244.0,采掘
2017-09-30,001470,300136,3607800.0,电子
2017-09-30,001470,002475,3583807.56,电子
2017-09-30,001471,002640,103991163.38,商业贸易
2017-09-30,001471,603556,96834936.0,机械设备
2017-09-30,001471,300365,81904736.25,计算机
2017-09-30,001471,300144,52644365.28,休闲服务
2017-09-30,001471,600114,47519323.75,有色金属
2017-09-30,001471,002127,41412376.92,商业贸易
2017-09-30,001471,300115,39442192.09,电子
2017-09-30,001471,300408,37753027.0,电子
2017-09-30,001471,603737,37095844.15,化工
2017-09-30,001471,300418,24975583.53,传媒
2017-09-30,001473,601398,26415390.0,银行
2017-09-30,001473,600519,20353087.16,食品饮料
